Area,Item,Value
Fiji,Soyabean Oil,6.18
Fiji,Groundnut Oil,0.01
Fiji,Sunflowerseed Oil,0.32
Fiji,Rape and Mustard Oil,0.6
Fiji,Cottonseed Oil,0
Fiji,Palmkernel Oil,0.08
Fiji,Palm Oil,0
Fiji,Coconut Oil,0.8
Fiji,Sesameseed Oil,0
Fiji,Olive Oil,0.25
Fiji,Maize Germ Oil,0.03
Fiji,"Oilcrops Oil, Other",2.4
Fiji,Tomatoes and products,2.18
Fiji,Onions,10.61
Fiji,"Vegetables, other",53.5
Fiji,"Oranges, Mandarines",3.33
Fiji,"Lemons, Limes and products",0.02
Fiji,Grapefruit and products,0.02
Fiji,"Citrus, Other",0.05
Fiji,Bananas,5
Fiji,Plantains,6.37
Fiji,Apples and products,2.59
Fiji,Pineapples and products,7.26
Fiji,Dates,0.11
Fiji,Grapes and products (excl wine),1.33
Fiji,"Fruits, other",14.28
Fiji,Coffee and products,0.18
Fiji,Cocoa Beans and products,0.01
Fiji,Tea (including mate),0.7
Fiji,Pepper,0.18
Fiji,Pimento,0.05
Fiji,Cloves,0.02
Fiji,"Spices, Other",0.97
Fiji,Bovine Meat,3.23
Fiji,Mutton & Goat Meat,5.78
Fiji,Poultry Meat,39.09
Fiji,"Meat, Other",0
Fiji,"Offals, Edible",2.53
Fiji,"Butter, Ghee",2.65
Fiji,Cream,4.97
Fiji,"Fats, Animals, Raw",0.82
Fiji,"Fish, Body Oil",0
Fiji,"Fish, Liver Oil",0
Fiji,Eggs,7.83
Fiji,Milk - Excluding Butter,3.69
Fiji,Freshwater Fish,0.43
Fiji,Demersal Fish,3.01
Fiji,Pelagic Fish,17.12
Fiji,"Marine Fish, Other",4.81
Fiji,Crustaceans,1.33
Fiji,Cephalopods,0.2
Fiji,"Molluscs, Other",2.95
Fiji,"Aquatic Animals, Others",0.02
Fiji,Aquatic Plants,0
Fiji,Infant food,0
Fiji,Miscellaneous,6.1
Finland,Wheat and products,74.87
Finland,Rice and products,5.18
Finland,Barley and products,7.78
Finland,Rye and products,24.62
Finland,Oats,2.45
Finland,"Cereals, Other",1.26
Finland,Potatoes and products,60.5
Finland,Sweet potatoes,0.44
Finland,Yams,0
Finland,"Roots, Other",0
Finland,Sugar (Raw Equivalent),32.73
Finland,"Sweeteners, Other",15.37
Finland,Honey,0.68
Finland,Beans,0.03
Finland,Peas,2.32
Finland,"Pulses, Other and products",0.08
Finland,Nuts and products,1.16
Finland,Soyabeans,0.2
Finland,Groundnuts,1.16
Finland,Rape and Mustardseed,0
Finland,Coconuts - Incl Copra,0.03
Finland,Sesame seed,0.09
Finland,Olives (including preserved),0.58
Finland,"Oilcrops, Other",0
Finland,Soyabean Oil,0
Finland,Groundnut Oil,0
Finland,Sunflowerseed Oil,1.05
Finland,Rape and Mustard Oil,0.05
Finland,Cottonseed Oil,0
Finland,Palmkernel Oil,0
Finland,Palm Oil,0
Finland,Coconut Oil,0
Finland,Sesameseed Oil,0.01
Finland,Olive Oil,0.53
Finland,Maize Germ Oil,0
Finland,"Oilcrops Oil, Other",0.89
Finland,Tomatoes and products,14.31
Finland,Onions,7.87
Finland,"Vegetables, other",62.36
Finland,"Oranges, Mandarines",15.18
Finland,"Lemons, Limes and products",1.35
Finland,Grapefruit and products,0.41
Finland,"Citrus, Other",0.21
Finland,Bananas,17.92
Finland,Plantains,0.02
Finland,Apples and products,8.74
Finland,Pineapples and products,3.27
Finland,Dates,0.19
Finland,Grapes and products (excl wine),4.49
Finland,"Fruits, other",20.84
Finland,Coffee and products,14.28
Finland,Cocoa Beans and products,0
Finland,Tea (including mate),0.22
Finland,Pepper,0.12
Finland,Pimento,0.08
Finland,Cloves,0.01
Finland,"Spices, Other",0.26
Finland,Bovine Meat,17.86
Finland,Mutton & Goat Meat,0.53
Finland,Poultry Meat,20.36
Finland,"Meat, Other",1.14
Finland,"Offals, Edible",2.58
Finland,"Butter, Ghee",5.02
Finland,Cream,10.4
Finland,"Fats, Animals, Raw",0.47
Finland,"Fish, Body Oil",0
Finland,"Fish, Liver Oil",0.01
Finland,Eggs,10.89
Finland,Milk - Excluding Butter,256.32
Finland,Freshwater Fish,17.62
Finland,Demersal Fish,3.12
Finland,Pelagic Fish,9.66
Finland,"Marine Fish, Other",1.22
Finland,Crustaceans,1.61
Finland,Cephalopods,0.05
Finland,"Molluscs, Other",0.2
Finland,"Aquatic Animals, Others",0
Finland,Aquatic Plants,0
Finland,Infant food,0.8
Finland,Miscellaneous,15.25
France,Wheat and products,113.42
France,Rice and products,8.19
France,Barley and products,0.71
France,Maize and products,13.76
France,Rye and products,0.49
France,Oats,0.97
France,"Cereals, Other",0.25
France,Potatoes and products,50.08
France,Yams,0.06
France,"Roots, Other",0.03
France,Sugar (Raw Equivalent),31.68
France,"Sweeteners, Other",1.86
France,Honey,0.54
France,Beans,0.46
France,Peas,0.19
France,"Pulses, Other and products",0.56
France,Nuts and products,4.23
France,Soyabeans,0.18
France,Groundnuts,1.19
France,Rape and Mustardseed,0
France,Coconuts - Incl Copra,0.11
France,Olives (including preserved),1.31
France,"Oilcrops, Other",0
France,Soyabean Oil,2.26
France,Groundnut Oil,0.11
France,Sunflowerseed Oil,5.37
France,Rape and Mustard Oil,2.99
France,Cottonseed Oil,0.01
France,Palmkernel Oil,0
France,Palm Oil,0.55
France,Coconut Oil,0
France,Sesameseed Oil,0.1
France,Olive Oil,1.82
France,Maize Germ Oil,0.8
France,"Oilcrops Oil, Other",0.9
France,Tomatoes and products,21.49
France,Onions,9.63
France,"Vegetables, other",64.72
France,"Oranges, Mandarines",22.67
France,"Lemons, Limes and products",2.22
France,Grapefruit and products,0.98
France,"Citrus, Other",0.14
France,Bananas,9.66
France,Plantains,0.38
France,Apples and products,10.27
France,Pineapples and products,2.73
France,Dates,0.32
France,Grapes and products (excl wine),5.87
France,"Fruits, other",31.5
France,Coffee and products,5.83
France,Cocoa Beans and products,0
France,Tea (including mate),0.25
France,Pepper,0.07
France,Pimento,0.05
France,Cloves,0
France,"Spices, Other",0.23
France,Bovine Meat,21.44
France,Mutton & Goat Meat,2.53
France,Poultry Meat,21.94
France,"Meat, Other",1.21
France,"Offals, Edible",5.6
France,"Butter, Ghee",8.31
France,Cream,7.62
France,"Fats, Animals, Raw",0.97
France,"Fish, Body Oil",0.26
France,"Fish, Liver Oil",0.06
France,Eggs,13.36
France,Milk - Excluding Butter,199.38
France,Freshwater Fish,4.3
France,Demersal Fish,11.86
France,Pelagic Fish,7.24
France,"Marine Fish, Other",0.11
France,Crustaceans,3.48
France,Cephalopods,0.87
France,"Molluscs, Other",5.44
France,"Aquatic Animals, Others",0.01
France,Aquatic Plants,0
France,Infant food,0
France,Miscellaneous,2.99
French Polynesia,Wheat and products,70.87
French Polynesia,Rice and products,35.73
French Polynesia,Barley and products,0.37
French Polynesia,Maize and products,0.79
French Polynesia,Oats,0.01
French Polynesia,"Cereals, Other",0.95
French Polynesia,Cassava and products,9.33
French Polynesia,Potatoes and products,28.12
French Polynesia,"Roots, Other",15.96
French Polynesia,Sugar cane,9.28
French Polynesia,Sugar (Raw Equivalent),21.14
French Polynesia,"Sweeteners, Other",17.6
French Polynesia,Honey,0.4
French Polynesia,Beans,0.01
French Polynesia,Peas,0
French Polynesia,"Pulses, Other and products",1.31
French Polynesia,Nuts and products,0.91
French Polynesia,Soyabeans,0.23
French Polynesia,Groundnuts,0.71
French Polynesia,Sunflower seed,0
French Polynesia,Rape and Mustardseed,1
French Polynesia,Cottonseed,0
French Polynesia,Coconuts - Incl Copra,30.32
French Polynesia,Sesame seed,0.01
French Polynesia,Olives (including preserved),0.13
French Polynesia,"Oilcrops, Other",0
French Polynesia,Soyabean Oil,0.3
French Polynesia,Groundnut Oil,0.23
French Polynesia,Sunflowerseed Oil,9.17
French Polynesia,Rape and Mustard Oil,0.33
French Polynesia,Cottonseed Oil,0.32
French Polynesia,Coconut Oil,0.12
French Polynesia,Sesameseed Oil,0.02
French Polynesia,Olive Oil,1.05
French Polynesia,"Oilcrops Oil, Other",2.05
French Polynesia,Tomatoes and products,5.53
French Polynesia,Onions,6.28
French Polynesia,"Vegetables, other",38.13
French Polynesia,"Oranges, Mandarines",6.26
French Polynesia,"Lemons, Limes and products",0.07
French Polynesia,Grapefruit and products,1.53
French Polynesia,"Citrus, Other",2.25
French Polynesia,Bananas,0.67
French Polynesia,Plantains,0
French Polynesia,Apples and products,3.38
French Polynesia,Pineapples and products,14.46
French Polynesia,Dates,0.02
French Polynesia,Grapes and products (excl wine),1.49
French Polynesia,"Fruits, other",37.4
French Polynesia,Coffee and products,1.68
French Polynesia,Cocoa Beans and products,0
French Polynesia,Tea (including mate),0.22
French Polynesia,Pepper,0.02
French Polynesia,Pimento,0.04
French Polynesia,Cloves,0
French Polynesia,"Spices, Other",0.14
French Polynesia,Bovine Meat,19.32
French Polynesia,Mutton & Goat Meat,2.99
French Polynesia,Poultry Meat,48.51
French Polynesia,"Meat, Other",1.43
French Polynesia,"Offals, Edible",4.03
French Polynesia,"Butter, Ghee",3.91
French Polynesia,Cream,4.16
French Polynesia,"Fats, Animals, Raw",0.43
French Polynesia,"Fish, Body Oil",0
French Polynesia,Eggs,12.35
French Polynesia,Milk - Excluding Butter,33.09
French Polynesia,Freshwater Fish,1.43
French Polynesia,Demersal Fish,1.17
French Polynesia,Pelagic Fish,25.82
French Polynesia,"Marine Fish, Other",13.36
French Polynesia,Crustaceans,0.92
French Polynesia,Cephalopods,0.16
French Polynesia,"Molluscs, Other",4.46
French Polynesia,"Aquatic Animals, Others",0.19
French Polynesia,Aquatic Plants,0
French Polynesia,Infant food,1.9
French Polynesia,Miscellaneous,24.51
Gabon,Wheat and products,55.76
Gabon,Rice and products,48.65
Gabon,Barley and products,1
Gabon,Maize and products,13.18
Gabon,Rye and products,0
Gabon,Oats,0.06
Gabon,"Cereals, Other",0.01
Gabon,Cassava and products,72.27
Gabon,Potatoes and products,1.43
Gabon,Sweet potatoes,1.69
Gabon,Yams,62.52
Gabon,"Roots, Other",21.19
Gabon,Sugar cane,3.41
Gabon,Sugar (Raw Equivalent),17.56
Gabon,"Sweeteners, Other",4.2
Gabon,Honey,0.01
Gabon,Beans,0
Gabon,Peas,0
Gabon,"Pulses, Other and products",0.2
Gabon,Nuts and products,0.07
Gabon,Soyabeans,0
Gabon,Groundnuts,13.78
Gabon,Sunflower seed,0
Gabon,Rape and Mustardseed,0
Gabon,Coconuts - Incl Copra,0
Gabon,Sesame seed,0
Gabon,Olives (including preserved),0.02
Gabon,"Oilcrops, Other",0
Gabon,Soyabean Oil,0.47
Gabon,Groundnut Oil,0
Gabon,Sunflowerseed Oil,1.17
Gabon,Rape and Mustard Oil,0.02
Gabon,Cottonseed Oil,0
Gabon,Palmkernel Oil,0
Gabon,Palm Oil,2.2
Gabon,Coconut Oil,0.01
Gabon,Sesameseed Oil,0
Gabon,Olive Oil,0.07
Gabon,Maize Germ Oil,0
Gabon,"Oilcrops Oil, Other",1.72
Gabon,Tomatoes and products,3.8
Gabon,Onions,2.67
Gabon,"Vegetables, other",24.06
Gabon,"Oranges, Mandarines",2.02
Gabon,"Lemons, Limes and products",0.05
Gabon,Grapefruit and products,0.02
Gabon,"Citrus, Other",0.72
Gabon,Bananas,7.36
Gabon,Plantains,106.84
Gabon,Apples and products,1.41
Gabon,Pineapples and products,0.6
Gabon,Dates,0.02
Gabon,Grapes and products (excl wine),0.34
Gabon,"Fruits, other",9.85
Gabon,Coffee and products,0.14
Gabon,Cocoa Beans and products,0
Gabon,Tea (including mate),0.11
Gabon,Pepper,0.01
Gabon,Pimento,0
Gabon,Cloves,0
Gabon,"Spices, Other",0.01
Gabon,Bovine Meat,5.24
Gabon,Mutton & Goat Meat,0.7
Gabon,Poultry Meat,34.89
Gabon,"Meat, Other",14.19
Gabon,"Offals, Edible",5.29
Gabon,"Butter, Ghee",0.1
Gabon,Cream,0.12
Gabon,"Fats, Animals, Raw",0.14
Gabon,"Fish, Body Oil",0
Gabon,Eggs,0.92
Gabon,Milk - Excluding Butter,6.83
Gabon,Freshwater Fish,5.56
Gabon,Demersal Fish,7.76
Gabon,Pelagic Fish,13.6
Gabon,"Marine Fish, Other",2.23
Gabon,Crustaceans,0.09
Gabon,Cephalopods,0.16
Gabon,"Molluscs, Other",0.01
Gabon,"Aquatic Animals, Others",0
Gabon,Aquatic Plants,0
Gabon,Infant food,0.96
Gabon,Miscellaneous,4.11
Gambia,Wheat and products,32.03
Gambia,Rice and products,89.28
Gambia,Maize and products,8.29
Gambia,Oats,0.01
Gambia,Millet and products,11.27
Gambia,Sorghum and products,10.35
Gambia,"Cereals, Other",0.92
Gambia,Cassava and products,4.66
Gambia,Potatoes and products,1.36
Gambia,Sweet potatoes,0.07
Gambia,"Roots, Other",0.05
Gambia,Sugar beet,0
Gambia,Sugar (Raw Equivalent),37.59
Gambia,"Sweeteners, Other",19.72
Gambia,Honey,0
Gambia,Beans,0.03
Gambia,Peas,0.16
Gambia,"Pulses, Other and products",0.78
Gambia,Nuts and products,0.09
Gambia,Soyabeans,0.02
Gambia,Groundnuts,17.73
Gambia,Sunflower seed,0
Gambia,Rape and Mustardseed,1
Gambia,Coconuts - Incl Copra,0.01
Gambia,Sesame seed,0.03
Gambia,Olives (including preserved),0
Gambia,"Oilcrops, Other",0
Gambia,Soyabean Oil,0
Gambia,Groundnut Oil,5.54
Gambia,Sunflowerseed Oil,0.04
Gambia,Rape and Mustard Oil,0
Gambia,Cottonseed Oil,0
Gambia,Palmkernel Oil,0.07
Gambia,Palm Oil,2.47
Gambia,Sesameseed Oil,0
Gambia,Olive Oil,0.02
Gambia,Maize Germ Oil,0.01
Gambia,"Oilcrops Oil, Other",1.14
Gambia,Tomatoes and products,2.5
Gambia,"Vegetables, other",11.53
Gambia,"Oranges, Mandarines",0.31
Gambia,"Lemons, Limes and products",0
Gambia,Grapefruit and products,0
Gambia,"Citrus, Other",0.02
Gambia,Apples and products,0.19
Gambia,Pineapples and products,0.01
Gambia,Dates,0.3
Gambia,Grapes and products (excl wine),0
Gambia,"Fruits, other",5.44
Gambia,Coffee and products,0.12
Gambia,Cocoa Beans and products,0
Gambia,Tea (including mate),2.63
Gambia,Pepper,0.27
Gambia,"Spices, Other",0.01
Gambia,Bovine Meat,3.57
Gambia,Mutton & Goat Meat,0.64
Gambia,Poultry Meat,11.24
Gambia,"Meat, Other",0.6
Gambia,"Offals, Edible",0.78
Gambia,"Butter, Ghee",0.1
Gambia,"Fats, Animals, Raw",0.08
Gambia,"Fish, Body Oil",0
Gambia,"Fish, Liver Oil",0
Gambia,Eggs,1.11
Gambia,Milk - Excluding Butter,25.51
Gambia,Freshwater Fish,1.14
Gambia,Demersal Fish,7.15
Gambia,Pelagic Fish,16.07
Gambia,"Marine Fish, Other",0.61
Gambia,Crustaceans,0.66
Gambia,Cephalopods,0.23
Gambia,"Molluscs, Other",0.06
Gambia,Infant food,0.27
Gambia,Miscellaneous,7.32
Georgia,Wheat and products,165.19
Georgia,Rice and products,2.49
Georgia,Barley and products,5.63
Georgia,Maize and products,22.66
Georgia,Rye and products,0.05
Georgia,Oats,1.04
Georgia,Sorghum and products,0
Georgia,"Cereals, Other",1.83
Georgia,Cassava and products,0.01
Georgia,Potatoes and products,43.85
Georgia,Sweet potatoes,0.01
Georgia,"Roots, Other",0
Georgia,Sugar cane,0
Georgia,Sugar (Raw Equivalent),39.56
Georgia,"Sweeteners, Other",0.92
Georgia,Honey,0.63
Georgia,"Pulses, Other and products",0.08
Georgia,Nuts and products,3.63
Georgia,Soyabeans,0.02
Georgia,Groundnuts,0.67
Georgia,Rape and Mustardseed,0
Georgia,Coconuts - Incl Copra,0.06
Georgia,Sesame seed,0.02
Georgia,Olives (including preserved),0.35
Georgia,"Oilcrops, Other",0
Georgia,Soyabean Oil,0.12
Georgia,Groundnut Oil,0
Georgia,Sunflowerseed Oil,5.48
Georgia,Rape and Mustard Oil,0.02
Georgia,Cottonseed Oil,0
Georgia,Palmkernel Oil,0
Georgia,Palm Oil,0
Georgia,Coconut Oil,0.14
Georgia,Sesameseed Oil,0
Georgia,Olive Oil,0.04
Georgia,Maize Germ Oil,0.3
Georgia,"Oilcrops Oil, Other",2.75
Georgia,Tomatoes and products,20.42
Georgia,Onions,10.59
Georgia,"Vegetables, other",31.74
Georgia,"Oranges, Mandarines",8.68
Georgia,"Lemons, Limes and products",1.12
Georgia,Grapefruit and products,0.34
Georgia,"Citrus, Other",0.01
Georgia,Bananas,5.59
Georgia,Plantains,0
Georgia,Apples and products,1.68
Georgia,Pineapples and products,0.36
Georgia,Dates,0.11
Georgia,Grapes and products (excl wine),9.41
Georgia,"Fruits, other",12.85
Georgia,Coffee and products,2.47
Georgia,Cocoa Beans and products,0
Georgia,Tea (including mate),0.58
Georgia,Pepper,0.06
Georgia,Pimento,0.05
Georgia,Cloves,0
Georgia,"Spices, Other",0.1
Georgia,Bovine Meat,6.93
Georgia,Mutton & Goat Meat,0.78
Georgia,Poultry Meat,18.23
Georgia,"Meat, Other",0.94
Georgia,"Offals, Edible",2.94
Georgia,"Butter, Ghee",1.19
Georgia,Cream,0.35
Georgia,"Fats, Animals, Raw",1.22
Georgia,"Fish, Body Oil",0
Georgia,Eggs,10.34
Georgia,Milk - Excluding Butter,148.17
Georgia,Freshwater Fish,1.62
Georgia,Demersal Fish,1.12
Georgia,Pelagic Fish,5.51
Georgia,"Marine Fish, Other",1.56
Georgia,Crustaceans,0.12
Georgia,Cephalopods,0.02
Georgia,"Molluscs, Other",0.06
Georgia,"Aquatic Animals, Others",0
Georgia,Aquatic Plants,0
Georgia,Infant food,0.26
Georgia,Miscellaneous,9.92
Germany,Wheat and products,73.63
Germany,Rice and products,6.03
Germany,Barley and products,0.25
Germany,Maize and products,6.85
Germany,Rye and products,8.27
Germany,Oats,4.22
Germany,Millet and products,0.11
Germany,"Cereals, Other",0.62
Germany,Potatoes and products,66.9
Germany,Yams,0
Germany,"Roots, Other",0
Germany,Sugar beet,0
Germany,Sugar (Raw Equivalent),35.7
Germany,"Sweeteners, Other",6.99
Germany,Honey,0.97
Germany,Beans,0.1
Germany,Peas,0.18
Germany,"Pulses, Other and products",0.28
Germany,Nuts and products,3.84
Germany,Soyabeans,0.99
Germany,Groundnuts,1.31
Germany,Sunflower seed,0
Germany,Rape and Mustardseed,0
Germany,Coconuts - Incl Copra,0.16
Germany,Olives (including preserved),0.87
Germany,"Oilcrops, Other",0.06
Germany,Soyabean Oil,5.33
Germany,Groundnut Oil,0.04
Germany,Sunflowerseed Oil,4.57
Germany,Rape and Mustard Oil,5.38
Germany,Cottonseed Oil,0
Germany,Palmkernel Oil,0
Germany,Palm Oil,0
Germany,Coconut Oil,0
Germany,Sesameseed Oil,0
Germany,Olive Oil,0.76
Germany,Maize Germ Oil,0.19
Germany,"Oilcrops Oil, Other",2.77
Germany,Tomatoes and products,13.82
Germany,Onions,8.91
Germany,"Vegetables, other",65.53
Germany,"Oranges, Mandarines",10.35
Germany,"Lemons, Limes and products",2.23
Germany,Grapefruit and products,0.56
Germany,"Citrus, Other",0.38
Germany,Bananas,11.62
Germany,Plantains,0.13
Germany,Apples and products,18.11
Germany,Pineapples and products,2.41
Germany,Dates,0.18
Germany,Grapes and products (excl wine),13.9
Germany,"Fruits, other",17.44
Germany,Coffee and products,6.29
Germany,Cocoa Beans and products,0
Germany,Tea (including mate),0.34
Germany,Pepper,0.24
Germany,Pimento,0.18
Germany,Cloves,0.01
Germany,"Spices, Other",0.45
Germany,Bovine Meat,14.37
Germany,Mutton & Goat Meat,0.84
Germany,Poultry Meat,17.3
Germany,"Meat, Other",0.78
Germany,"Offals, Edible",1.07
Germany,"Butter, Ghee",5.98
Germany,Cream,6.22
Germany,"Fats, Animals, Raw",0.04
Germany,"Fish, Body Oil",0
Germany,"Fish, Liver Oil",0
Germany,Eggs,15.62
Germany,Milk - Excluding Butter,205.57
Germany,Freshwater Fish,4.37
Germany,Demersal Fish,3.91
Germany,Pelagic Fish,2.46
Germany,"Marine Fish, Other",0.36
Germany,Crustaceans,0.87
Germany,Cephalopods,0.26
Germany,"Molluscs, Other",0.38
Germany,"Aquatic Animals, Others",0.02
Germany,Aquatic Plants,0
Germany,Infant food,0
Germany,Miscellaneous,0
Ghana,Wheat and products,17.07
Ghana,Rice and products,65.86
Ghana,Barley and products,0
Ghana,Maize and products,25.47
Ghana,Rye and products,0
Ghana,Oats,0.17
Ghana,Millet and products,4.56
Ghana,Sorghum and products,7.64
Ghana,"Cereals, Other",0.66
Ghana,Cassava and products,232.51
Ghana,Potatoes and products,0.13
Ghana,Sweet potatoes,3.7
Ghana,Yams,157.18
Ghana,"Roots, Other",33.83
Ghana,Sugar cane,4.64
Ghana,Sugar (Raw Equivalent),15
Ghana,"Sweeteners, Other",2.31
Ghana,Honey,0
Ghana,Beans,6.1
Ghana,Peas,0
Ghana,"Pulses, Other and products",0.72
Ghana,Nuts and products,0.77
Ghana,Soyabeans,0.03
Ghana,Groundnuts,6.57
Ghana,Rape and Mustardseed,0
Ghana,Coconuts - Incl Copra,7.39
Ghana,Sesame seed,0
Ghana,Olives (including preserved),0
Ghana,"Oilcrops, Other",0.38
Ghana,Soyabean Oil,0.1
Ghana,Groundnut Oil,1.97
Ghana,Sunflowerseed Oil,0.21
Ghana,Rape and Mustard Oil,0.03
Ghana,Cottonseed Oil,0.02
Ghana,Palmkernel Oil,0.46
Ghana,Palm Oil,2.32
Ghana,Coconut Oil,0.19
Ghana,Sesameseed Oil,0
Ghana,Olive Oil,0.02
Ghana,Maize Germ Oil,0
Ghana,"Oilcrops Oil, Other",1.11
Ghana,Tomatoes and products,13.17
Ghana,Onions,6.93
Ghana,"Vegetables, other",8.6
Ghana,"Oranges, Mandarines",20.64
Ghana,"Lemons, Limes and products",1.39
Ghana,Grapefruit and products,0.02
Ghana,"Citrus, Other",0
Ghana,Bananas,0
Ghana,Plantains,144.05
Ghana,Apples and products,0.34
Ghana,Pineapples and products,19.47
Ghana,Dates,0.01
Ghana,Grapes and products (excl wine),0.11
Ghana,"Fruits, other",8.21
Ghana,Coffee and products,0.01
Ghana,Cocoa Beans and products,0
Ghana,Tea (including mate),0.06
Ghana,Pepper,0.13
Ghana,Pimento,3.27
Ghana,Cloves,0.01
Ghana,"Spices, Other",0.02
Ghana,Bovine Meat,1.31
Ghana,Mutton & Goat Meat,1.75
Ghana,Poultry Meat,7.28
Ghana,"Meat, Other",2.63
Ghana,"Offals, Edible",1.06
Ghana,"Butter, Ghee",0.07
Ghana,Cream,0
Ghana,"Fats, Animals, Raw",0.16
Ghana,"Fish, Body Oil",0
Ghana,"Fish, Liver Oil",0
Ghana,Eggs,1.05
Ghana,Milk - Excluding Butter,2.26
Ghana,Freshwater Fish,4.77
Ghana,Demersal Fish,2.29
Ghana,Pelagic Fish,18
Ghana,"Marine Fish, Other",0.38
