Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2009","2009","TJ","320.879487","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2010","2010","TJ","557.368836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2011","2011","TJ","931.897042","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2012","2012","TJ","1306.36547","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2013","2013","TJ","1681.159489","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2014","2014","TJ","2055.477605","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2015","2015","TJ","2421.087801","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2016","2016","TJ","3013.001887","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2017","2017","TJ","3282.132385","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2018","2018","TJ","3999.527426","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2019","2019","TJ","3048.457306","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","235","Uzbekistan","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2020","2020","TJ","3002.214383","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2010","2010","TJ","28380","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2011","2011","TJ","28896","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2012","2012","TJ","27580.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2013","2013","TJ","29928","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2014","2014","TJ","32740.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2015","2015","TJ","34855.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2016","2016","TJ","28457.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2017","2017","TJ","26118.1656","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2018","2018","TJ","14407.0038","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6507","Food Processing","2020","2020","TJ","16499.2032","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1990","1990","TJ","99.975","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1991","1991","TJ","119.97","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1992","1992","TJ","79.98","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1993","1993","TJ","95.976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1994","1994","TJ","103.974","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1995","1995","TJ","39.99","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1996","1996","TJ","35.991","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1997","1997","TJ","75.457321","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1998","1998","TJ","73.410214","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","1999","1999","TJ","71.363107","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","237","Viet Nam","723117","Energy Use (Coal)","6815","Food Transport","2000","2000","TJ","69.316","E","Estimated value"
